0.999995,-0.00315024,0.000467573,0.00315315,0.999975,-0.0063557,-0.000447539,0.00635714,0.99998,0.000958566,-0.0162529,0.00424516,212,238,38,96,0
0.999996,-0.00274377,0.000642511,0.00274778,0.999976,-0.00632124,-0.000625151,0.00632298,0.99998,0.00217045,-0.0164181,0.00922503,219,249,42,107,0
0.999987,-0.00516934,0.000246776,0.00517075,0.999968,-0.00611203,-0.000215173,0.00611323,0.999981,-0.000223164,-0.0138671,-0.00757636,228,248,38,109,0
0.999992,-0.00384309,0.000647284,0.00384716,0.999972,-0.00640829,-0.000622638,0.00641074,0.999979,0.00230451,-0.0164897,0.000610029,234,248,31,93,0
0.99999,-0.00450857,0.000448416,0.00451138,0.999969,-0.00648064,-0.000419184,0.0064826,0.999979,0.00163444,-0.0144729,-0.00237326,234,256,45,100,0
0.999993,-0.00361273,0.000257576,0.00361432,0.999972,-0.00649007,-0.000234122,0.00649095,0.999979,0.000659284,-0.0152863,-0.00317839,237,255,46,107,0
0.99999,-0.00444833,0.000160172,0.00444922,0.999972,-0.00600408,-0.000133459,0.00600473,0.999982,0.00235993,-0.0146751,-0.010478,237,251,43,111,0
0.999994,-0.00358675,0.000137795,0.00358753,0.999975,-0.00610925,-0.000115879,0.00610971,0.999981,0.000991004,-0.015122,0.00155583,253,269,49,132,0
0.999992,-0.00401186,0.000548968,0.0040151,0.999974,-0.0060278,-0.000524771,0.00602996,0.999982,0.000967838,-0.0142453,0.00607105,251,269,48,119,0
0.999992,-0.00404716,0.000332321,0.00404905,0.999974,-0.00588837,-0.000308481,0.00588967,0.999983,0.00251883,-0.0124666,-0.00559261,252,257,38,109,0
0.999991,-0.00415204,0.000599325,0.00415547,0.999974,-0.00584667,-0.000575033,0.00584911,0.999983,0.00070298,-0.0145738,-0.000524221,262,270,54,135,0
0.999988,-0.00482558,0.000737379,0.00482995,0.99997,-0.00604428,-0.000708189,0.00604777,0.999981,0.00171083,-0.0146964,-0.000702319,244,283,50,109,0
0.99999,-0.00426491,0.00114749,0.00427304,0.999965,-0.00718368,-0.00111681,0.00718851,0.999974,0.00388313,-0.0174159,-0.00751897,252,274,46,116,0
0.999961,0.00226572,-0.00851404,-0.00195681,0.999346,0.0361168,0.0085903,-0.0360987,0.999311,0.00963316,-0.132094,-0.0118657,272,288,63,136,0
0.999985,0.000677887,-0.00550267,-0.000790207,0.999791,-0.0204354,0.00548767,0.0204394,0.999776,-0.0135894,-0.0506944,0.0146387,279,276,48,118,0
0.99998,0.00080493,0.00633934,-0.000682923,0.999815,-0.0192248,-0.00635364,0.0192201,0.999795,0.0172532,-0.0452263,-0.0235491,305,318,57,133,0
0.999976,0.00146472,0.00671173,-0.00133666,0.999818,-0.0190455,-0.0067384,0.0190361,0.999796,0.0158558,-0.045734,0.00197525,336,333,61,152,0
0.999984,0.00302432,-0.00468188,-0.00298146,0.999954,0.00913297,0.00470929,-0.00911887,0.999947,0.00238006,-0.0528958,0.0113372,361,383,65,158,0
0.999936,0.0106226,-0.00398599,-0.0106355,0.999938,-0.00321736,0.00395157,0.00325954,0.999987,-0.00989864,-0.0493654,0.000688884,382,384,49,177,0
0.999595,0.0283833,0.00187025,-0.0283783,0.999594,-0.00262035,-0.00194386,0.00256621,0.999995,-0.0133265,-0.047296,-0.00450564,403,427,76,194,0
0.999215,0.0381182,0.0107595,-0.0378699,0.999031,-0.0224107,-0.0116033,0.0219857,0.999691,0.00315434,0.00564708,-0.0027276,424,429,69,188,0
0.999313,0.0360565,0.00853637,-0.0358333,0.999045,-0.0249999,-0.00942963,0.0246769,0.999651,-0.000973211,0.000967933,-0.00240585,459,444,71,197,0
0.999394,0.034665,-0.00309186,-0.0347377,0.999011,-0.0277725,0.00212607,0.0278631,0.999609,0.000261733,0.00155445,0.0214672,480,467,79,215,0
0.999427,0.0326304,-0.00903174,-0.0328647,0.999091,-0.0271333,0.00813816,0.0274145,0.999591,0.00158257,0.00252696,-0.00169488,470,505,91,209,0
0.999515,0.030725,0.00497665,-0.0307801,0.999461,0.0114002,-0.00462369,-0.0115479,0.999923,-0.0132496,-0.0891574,-0.0158065,527,525,82,257,0
0.999417,0.0335552,0.00637335,-0.0335477,0.999436,-0.00128306,-0.00641281,0.0010685,0.999979,-0.0143812,-0.0741216,0.00704114,522,515,94,254,0
