0.999699,0.0232539,-0.00786728,-0.0235367,0.999,-0.0380084,0.00697557,0.0381821,0.999246,0.0332049,-0.479186,0.0535371,8971,5684,4258,1636,1523
0.999752,0.0137553,-0.0175326,-0.0145028,0.998959,-0.0432472,0.0169195,0.0434907,0.998911,0.0130349,-0.322362,0.00368218,8942,5734,4176,1518,1489
0.999822,0.000107759,0.0188506,0.000506744,0.999469,-0.0325908,-0.0188441,0.0325945,0.999291,-0.0134364,-1.03374,-0.0170167,8480,5189,3853,1239,1161
0.999688,-0.0246192,0.00419547,0.0245973,0.999684,0.00519608,-0.00432207,-0.00509126,0.999978,-0.00617805,-0.355591,-0.0190808,8239,4948,3672,1177,1104
0.998957,-0.0425793,-0.0164927,0.0432397,0.998181,0.0420038,0.0146742,-0.0426731,0.998981,0.0350671,-0.362829,-0.00300901,7645,4511,3219,838,723
0.999214,-0.0339836,-0.0204308,0.0344536,0.999139,0.0231063,0.019628,-0.023792,0.999524,0.0313737,-0.433047,-0.0209623,7212,4022,2802,760,704
0.999252,-0.0386645,-0.00115078,0.038681,0.998962,0.0240515,0.000219643,-0.024078,0.99971,0.0389289,-0.523192,-0.0227153,6596,3893,2764,636,604
0.999639,-0.0263717,0.00516492,0.026176,0.999049,0.0348695,-0.00607958,-0.0347217,0.999379,0.00919907,-0.455339,-0.0169927,6260,3814,2714,908,785
0.999845,-0.0129151,0.0119377,0.0130228,0.999875,-0.00898235,-0.0118202,0.00913642,0.999888,0.00357941,-0.394945,-0.0106513,6020,3945,2786,544,496
0.999931,-0.0116873,0.00122282,0.0117061,0.999792,-0.0167203,-0.00102715,0.0167335,0.999859,0.0181814,-0.369875,-0.0174615,5744,4084,2695,509,467
0.999836,-0.0153046,0.00970656,0.0151754,0.999797,0.0132536,-0.00990743,-0.0131041,0.999865,0.0139823,-0.391849,-0.0164146,6579,5073,3339,654,617
0.999712,-0.0229183,-0.00715512,0.0230607,0.999524,0.0204965,0.00668197,-0.0206556,0.999764,0.00166163,-0.400238,-0.00500272,6492,4958,3227,746,647
0.999491,-0.0289069,-0.0134593,0.0289178,0.999582,0.000620104,0.0134358,-0.001009,0.999909,0.0244052,-0.36736,-0.00791297,7283,5384,3570,798,744
0.999563,-0.0282809,0.00855468,0.0283486,0.999567,-0.00789836,-0.0083276,0.00813742,0.999932,0.012823,-0.335622,0.00574399,7717,5905,3934,960,872
0.999651,-0.0260693,0.00422191,0.0260654,0.99966,0.000970103,-0.00424576,-0.000859719,0.999991,0.0138363,-0.423137,0.0105096,8340,5883,3949,917,871
0.999623,-0.0272917,0.00295627,0.027271,0.999605,0.00683522,-0.00314164,-0.00675202,0.999972,0.0297493,-0.617493,0.0183238,7773,5637,3994,891,821
0.999664,-0.0247645,0.00769225,0.0249224,0.999465,-0.0211571,-0.0071642,0.0213416,0.999747,0.0323512,-0.420898,0.00837883,7457,5155,3446,893,845
0.999773,-0.0211326,-0.00274976,0.0210064,0.998985,-0.0398339,0.00358877,0.0397671,0.999203,0.028513,-0.486768,0.0202525,7610,5289,3513,675,593
0.999622,-0.0218558,0.0166897,0.022533,0.998883,-0.0415262,-0.0157635,0.0418866,0.998998,0.00966659,-0.306853,0.0125679,7662,5457,3597,607,511
0.99977,-0.0201915,0.0071659,0.0203545,0.999518,-0.0234414,-0.00668913,0.0235819,0.9997,0.0311757,-0.346614,0.0193627,7368,4986,3519,922,877
0.999753,-0.0218994,0.0037086,0.0219812,0.999478,-0.0236923,-0.00318781,0.023768,0.999712,0.028994,-0.357331,0.0266385,6593,4653,3294,1054,983
0.999713,-0.0231186,0.00625094,0.023333,0.999053,-0.0367335,-0.00539579,0.0368688,0.999306,0.0212525,-0.324,0.0236095,6263,4104,2962,842,742
0.999558,-0.0269794,0.0124498,0.0273205,0.999232,-0.0280968,-0.0116822,0.0284246,0.999528,0.0203538,-0.402475,0.0166889,5906,3434,2462,874,832
0.999607,-0.0280274,0.00010515,0.0280217,0.999312,-0.0243149,0.000576405,0.0243083,0.999704,0.0122617,-0.361937,0.0191853,5618,3092,2131,590,570
0.999823,-0.0185447,0.00303594,0.018567,0.9998,-0.00748056,-0.0028966,0.00753561,0.999967,0.0202103,-0.429014,0.0317647,6071,3642,2642,613,592
0.999643,-0.0221739,0.014926,0.0221311,0.99975,0.0030291,-0.0149895,-0.00269769,0.999884,0.0219737,-0.430453,0.0376078,6950,4716,3466,800,750
0.999904,-0.0135263,0.00305862,0.0135604,0.999843,-0.0114331,-0.0029035,0.0114735,0.99993,0.015632,-0.40009,0.0284986,7282,5162,3747,863,817
0.999929,-0.00998931,-0.00644578,0.0100605,0.999888,0.0111156,0.00633402,-0.0111797,0.999917,0.0039723,-0.398784,0.0352426,6994,4650,3180,736,671
0.999974,0.00507558,-0.00511342,-0.0051447,0.999894,-0.0135957,0.00504387,0.0136217,0.999894,0.00662921,-0.39699,0.0369516,6874,4282,2944,747,719
0.99975,0.0222921,-0.00170909,-0.0222971,0.999747,-0.00297516,0.00164233,0.00301253,0.999994,0.00678296,-0.452037,0.047585,7013,3754,2851,951,905
0.999681,0.0239341,-0.00808531,-0.0240195,0.999655,-0.0106304,0.00782809,0.0108212,0.999911,-0.027154,-0.421618,0.0433113,6458,3508,2710,1227,1174
0.999835,0.0157035,0.00915019,-0.0157266,0.999873,0.00246163,-0.00911038,-0.00260513,0.999955,-0.0255823,-0.466107,0.0500586,5451,2711,2069,1147,1025
0.99996,0.00820508,-0.00363198,-0.00826183,0.99984,-0.0158955,0.00350097,0.0159249,0.999867,0.0292543,-0.423429,0.0436729,5463,2780,2066,766,685
0.999864,0.0116002,-0.0117362,-0.0116607,0.999919,-0.00509289,0.0116762,0.00522905,0.999918,-0.0163561,-0.510251,0.0470976,5696,3208,2340,582,562
0.99999,-0.00318446,-0.00317282,0.00319504,0.999989,0.00333576,0.00316216,-0.00334586,0.999989,-0.00509141,-0.384333,0.0406193,6066,3622,2614,784,751
0.999915,-0.0129388,0.00150724,0.0129424,0.999913,-0.00241868,-0.00147581,0.00243798,0.999996,0.00475839,-0.338932,0.029107,6235,3838,2656,1024,976
0.999864,-0.0129468,0.0102034,0.0131644,0.999681,-0.0215534,-0.00992107,0.0216848,0.999716,-0.00935642,-0.301546,0.0242976,6278,4029,2844,1217,1141
0.999849,-0.0146476,-0.00932508,0.0143343,0.999359,-0.0328181,0.0097998,0.0326795,0.999418,-0.00159584,-0.314406,0.030307,6105,4207,2899,1242,1213
0.999809,-0.0177498,-0.00816856,0.0177397,0.999842,-0.00130633,0.00819045,0.00116117,0.999966,0.00271868,-0.388857,0.0685957,6052,4047,2699,1385,1352
0.999115,-0.0416216,0.00607869,0.0416206,0.999133,0.000280474,-0.00608509,-2.72271e-05,0.999981,0.0323066,-0.313084,0.0513791,6419,4259,3002,1243,1210
0.998402,-0.0540915,0.016369,0.053829,0.998421,0.0160734,-0.0172126,-0.0151666,0.999737,0.0327497,-0.319944,0.039659,6791,4287,3166,1037,1011
0.998415,-0.0474921,0.0301867,0.0477533,0.998827,-0.00799068,-0.0297718,0.00941953,0.999512,0.0488854,-0.391657,0.0370657,7100,3945,2985,740,655
0.999107,-0.0413765,-0.00855029,0.041259,0.999057,-0.013496,0.00910065,0.0131311,0.999872,0.0378691,-0.409364,0.0303623,7384,3815,2949,662,646
0.99973,-0.0226452,0.00515736,0.0227256,0.999612,-0.0161076,-0.00479059,0.0162205,0.999857,0.0168233,-0.452761,0.0282514,6872,3287,2551,810,773
0.99962,-0.0141268,0.0236854,0.0143887,0.999837,-0.0109268,-0.0235272,0.0112635,0.99966,-0.0060457,-0.457972,0.0206438,6496,2930,2253,857,754
0.999947,-0.00974597,-0.00346279,0.00970835,0.999895,-0.01072,0.00356691,0.0106858,0.999937,0.0492524,-0.464362,0.0159373,5921,2580,2016,779,722
0.999987,0.000108847,-0.00504625,-0.000249065,0.999614,-0.0277942,0.00504127,0.0277951,0.999601,0.0131533,-0.453176,0.0250346,5339,2377,1853,581,570
